source_id,pmcid,title,authors,year,doi,query,pdf_url,landing_url,host_source,license,file_path,sha256,file_size_bytes,access_date,access_status,http_status,error
EPMC-PMC10793910,PMC10793910,Price negotiation and pricing of anticancer drugs in China: An observational study.,"Zhou J, Lan T, Lu H, Pan J.",2024,10.1371/journal.pmed.1004332,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC10793910.1/pmed.1004332.s014.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10793910/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/85839e854a211aec7f88f8f19144bf967bdeebe0a3cb24528cda1ae9c4d8065a.pdf,85839e854a211aec7f88f8f19144bf967bdeebe0a3cb24528cda1ae9c4d8065a,957185,2026-09-21,downloaded,200,
EPMC-PMC11691592,PMC11691592,EFFECT OF AN AI-BASED NEGOTIATION TRAINING FOR FAMILY CAREGIVERS OF OLDER ADULTS WITH ALZHEIMER’S DISEASE,,2024,,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC11691592.1/PMC11691592.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11691592/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/73f9ceedf4a235d37d45a717f7d96b60337fe278ce56c14a8809301ad6dacb55.pdf,73f9ceedf4a235d37d45a717f7d96b60337fe278ce56c14a8809301ad6dacb55,1129263,2026-09-21,downloaded,200,
EPMC-PMC12160397,PMC12160397,Comparison Between Tai Chi and Balance Training on Spatiotemporal Parameters and Dual-Task Costs During Stair Negotiation in Participants With Knee Osteoarthritis: A Randomized Controlled Trial.,"Zhang H, Zheng J, Chai Y, Huang X, Wang X, Hou M.",2025,10.1002/pri.70075,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12160397.1/PMC12160397.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12160397/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/42896964b19b0433aea1ffb5c74cc995b93067619da1fed870384e439871f478.pdf,42896964b19b0433aea1ffb5c74cc995b93067619da1fed870384e439871f478,872737,2026-09-21,downloaded,200,
EPMC-PMC10104431,PMC10104431,"Free trade as domestic, economic, and strategic issues: a big data analytics approach.","Karim MF, Rahutomo R, Manuaba IBK, Purwandari K, Mursitama TN, Pardamean B.",2023,10.1186/s40537-023-00722-7,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC10104431.1/PMC10104431.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10104431/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/ed15eaa35ef7ba5efc45155e10b760d5d4ec355201ce596333b15d13e13f9455.pdf,ed15eaa35ef7ba5efc45155e10b760d5d4ec355201ce596333b15d13e13f9455,2218305,2026-09-21,downloaded,200,
EPMC-PMC12277425,PMC12277425,Deep deterministic policy gradient-based automatic negotiation framework for shared decision-making.,"Chen X, Lu P, Liu Y, Hong FP.",2025,10.1038/s41598-025-11001-1,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12277425.1/PMC12277425.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12277425/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/138d9205fb2222d6cd22a69d04971954531377727e48e9b7bf52c49a9378b107.pdf,138d9205fb2222d6cd22a69d04971954531377727e48e9b7bf52c49a9378b107,5607109,2026-09-21,downloaded,200,
EPMC-PMC12142399,PMC12142399,Time-limited reimbursement and Temporary Access Process for early access to oncology treatments in Canada: a perspective based on the epcoritamab experience.,"Balijepalli C, Gullapalli L, Prasad S, Roc NP, Rusu A, Price N, Dempster W, Barakat S.",2025,10.57264/cer-2025-0024,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC12142399/,PubMed Central,cc by-nc-nd,,,,2026-09-21,failed,,"ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
EPMC-PMC12632074,PMC12632074,Shifting care from hospitals to general practice from the health insurers' perspective: an interview study.,"Dros JT, Bos I, van Dijk CE, Meijboom BR, van der Hijden EJE, Timmers L, Verheij RA.",2025,10.1186/s12913-025-13650-4,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12632074.1/PMC12632074.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12632074/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/5a7210c2c0b77a6257b986a380e1495e4d6e2f2f4e4f85d653d71f1804b220d7.pdf,5a7210c2c0b77a6257b986a380e1495e4d6e2f2f4e4f85d653d71f1804b220d7,1221952,2026-09-21,downloaded,200,
EPMC-PMC12671796,PMC12671796,Evolutionary game analysis of supply chain financing for film and television enterprises considering co-production.,"Zhen Y, Li H, Wang W.",2025,10.1371/journal.pone.0336232,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12671796.1/PMC12671796.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12671796/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/4f0f9b128c5fe6df5025eeae160f266cc94241fa6496b0a6bb7e439e783673ad.pdf,4f0f9b128c5fe6df5025eeae160f266cc94241fa6496b0a6bb7e439e783673ad,2056817,2026-09-21,downloaded,200,
EPMC-PMC12385988,PMC12385988,Cognitive-Affective Negotiation Process in Green Food Purchase Intention: A Qualitative Study Based on Grounded Theory.,"Lian Y, Deeprasert J, Jiang S.",2025,10.3390/foods14162856,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12385988.1/PMC12385988.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12385988/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/1460780851b71dca2daa46338c8cd10353f88f5dbbeaf1d82c85d46afa4d9ef1.pdf,1460780851b71dca2daa46338c8cd10353f88f5dbbeaf1d82c85d46afa4d9ef1,2111129,2026-09-21,downloaded,200,
EPMC-PMC12273712,PMC12273712,Utilization and Determinants of Anticancer Drugs Under China's National Drug Price Negotiation Policy.,"Tuo B, Zhao H, Hu A, Jiang J.",2025,10.2147/rmhp.s527194,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12273712.1/PMC12273712.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12273712/,PubMed Central,cc by-nc,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/4ba281b88575fa2097c6141e325e9a96d1632821b0d441ee40caaa94de23fea0.pdf,4ba281b88575fa2097c6141e325e9a96d1632821b0d441ee40caaa94de23fea0,978708,2026-09-21,downloaded,200,
EPMC-PMC11812200,PMC11812200,Bayesian learning-based agent negotiation model to support doctor-patient shared decision making.,"Chen X, Liu Y, Hong FP, Lu P, Lu JT, Lin KB.",2025,10.1186/s12911-024-02839-y,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC11812200.1/PMC11812200.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11812200/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/18838eddbb65b7e29dcb9e829c42052b2f3a46e92e7e054dda6c01316ab78e52.pdf,18838eddbb65b7e29dcb9e829c42052b2f3a46e92e7e054dda6c01316ab78e52,3792270,2026-09-21,downloaded,200,
EPMC-PMC9562698,PMC9562698,Fuzzy TOPSIS framework for promoting win-win project procurement negotiations.,"Yu CC, Luo JH.",2022,10.3389/fpsyg.2022.968684,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC9562698.1/PMC9562698.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC9562698/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/63d23b44943899ddbcba533b92d6522ad43735202b1377c889917a3bde900702.pdf,63d23b44943899ddbcba533b92d6522ad43735202b1377c889917a3bde900702,3628669,2026-09-21,downloaded,200,
EPMC-PMC12746138,PMC12746138,The integration and identity of the Romanian community in Florence in the context of life in the diaspora.,"Chasciar DR, Chasciar V, Coman C, Toderici OF, Iotu C, Otovescu A, Shields R.",2025,10.3389/fsoc.2025.1675123,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12746138.1/PMC12746138.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12746138/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/e3408038bec5b7ec0d890d05bbcbed9f0d4c1d2f3c81d2e24edc8ad2a124dbcf.pdf,e3408038bec5b7ec0d890d05bbcbed9f0d4c1d2f3c81d2e24edc8ad2a124dbcf,545981,2026-09-21,downloaded,200,
EPMC-PMC11691570,PMC11691570,PUTTING NEGOTIAGE IN ACTION: APPLYING SKILLS FROM AN AI-BASED NEGOTIATION TRAINING FOR CAREGIVERS OF OLDER ADULTS,,2024,,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC11691570.1/PMC11691570.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11691570/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/a5aacc173a472d17a4269b4e5788b3d84fe07a1c6978f17ba7809ead41713094.pdf,a5aacc173a472d17a4269b4e5788b3d84fe07a1c6978f17ba7809ead41713094,1120716,2026-09-21,downloaded,200,
EPMC-PMC10741093,PMC10741093,Deliberative Democracy and Incompatibilities of Choice Norms.,Nurmi H.,2023,10.3390/bs13120985,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC10741093.1/PMC10741093.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10741093/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/8c9e6a72580ae0e96adb11cfadd264f674e2b52692ff35dd1bcbda7eaad3dc2a.pdf,8c9e6a72580ae0e96adb11cfadd264f674e2b52692ff35dd1bcbda7eaad3dc2a,274400,2026-09-21,downloaded,200,
EPMC-PMC12961011,PMC12961011,Making water knowledge with Artificial Intelligence: A qualitative study of expert interviews on water diplomacy.,"Kim K, Ahmad AS.",2026,10.1007/s13280-025-02272-z,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12961011.1/PMC12961011.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12961011/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/5baa4f4b0ec29c10b945bee696929d4e0bee9b57069e8bd682e32e26c466df33.pdf,5baa4f4b0ec29c10b945bee696929d4e0bee9b57069e8bd682e32e26c466df33,526994,2026-09-21,downloaded,200,
EPMC-PMC12623328,PMC12623328,Impact of National Drug Price Negotiation policy on the innovation performance of biopharmaceutical industry in China.,"Zhu Y, Zhu J, Gao X, Sun Y, Yan H, Du W, Wang Y, Li X.",2025,10.3389/fpubh.2025.1705030,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12623328.1/PMC12623328.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12623328/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/22bc88d8e139762e72b5a9dada13623d47c45c9de317aaac5fe0b2fe5fb72a7a.pdf,22bc88d8e139762e72b5a9dada13623d47c45c9de317aaac5fe0b2fe5fb72a7a,568720,2026-09-21,downloaded,200,
EPMC-PMC11182541,PMC11182541,Can carbon emissions trading policy promote product bargaining power increases for high-carbon enterprises? Evidence from China.,"Wang S, Li J.",2024,10.1371/journal.pone.0302916,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC11182541.1/PMC11182541.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11182541/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/b2ba590e0cd8b4ae9154dc09919530e7c83f07903cde39dd70d21be1de68fa68.pdf,b2ba590e0cd8b4ae9154dc09919530e7c83f07903cde39dd70d21be1de68fa68,1312679,2026-09-21,downloaded,200,
EPMC-PMC10942065,PMC10942065,New energy vehicles' technology innovation coordination strategy based on alliance negotiation under dual credit policy.,"Ma M, Meng W, Huang B, Li Y.",2024,10.1371/journal.pone.0299915,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC10942065.1/PMC10942065.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10942065/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/3eaf5535ec08fed998077e174856d63930271c94b5c44b1ce203e1dfd19dccac.pdf,3eaf5535ec08fed998077e174856d63930271c94b5c44b1ce203e1dfd19dccac,3238742,2026-09-21,downloaded,200,
EPMC-PMC12064108,PMC12064108,What vaccine inequity has taught us: a way forward through the lens of ideal and non-ideal theory.,"Luna F, Holzer F.",2025,10.1080/11287462.2025.2497602,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12064108.1/PMC12064108.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12064108/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/c900af120ad34a0a850d3e12add1f65f04ef0a14ff121b11fe33364c9c61627a.pdf,c900af120ad34a0a850d3e12add1f65f04ef0a14ff121b11fe33364c9c61627a,417537,2026-09-21,downloaded,200,
EPMC-PMC9287694,PMC9287694,Impediments to localization agenda: humanitarian space in the Rohingya response in Bangladesh.,"Khan AK, Kontinen T.",2022,10.1186/s41018-022-00122-1,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC9287694.1/PMC9287694.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC9287694/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/2e02e749b1e9e3b2cb60569179133ec5b40726afe83fded1f2ded5965e8924a0.pdf,2e02e749b1e9e3b2cb60569179133ec5b40726afe83fded1f2ded5965e8924a0,1269653,2026-09-21,downloaded,200,
EPMC-PMC11588416,PMC11588416,Navigating the challenges of initiating pediatric device trials - a case study.,"Hunter RB, Willson RC, Haridas B, Luk C, Toman K, Heffernan MJ, Fischer G, Wettergreen M, Koh CJ.",2024,10.1017/cts.2024.539,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC11588416.1/PMC11588416.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11588416/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/93481fdebe826de6074eccf13671300d436e85727405cdabe806c9eab0d9c74c.pdf,93481fdebe826de6074eccf13671300d436e85727405cdabe806c9eab0d9c74c,456427,2026-09-21,downloaded,200,
EPMC-PMC10661082,PMC10661082,Quantifying leadership in climate negotiations: A social power game.,"Bernardo C, Wang L, Fridahl M, Altafini C.",2023,10.1093/pnasnexus/pgad365,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC10661082.1/pgad365_supplementary_data.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10661082/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/5e0f608fc2591eaaa466c663cf7992586f24e4af8bbbdd50a082b29f462d7fb8.pdf,5e0f608fc2591eaaa466c663cf7992586f24e4af8bbbdd50a082b29f462d7fb8,6549989,2026-09-21,downloaded,200,
EPMC-PMC13242528,PMC13242528,Replication After Collins: An Ethnography of Current Replication Studies in Psychology.,"Brenninkmeijer J, Derksen M, Meirmans S, Pols J.",2026,10.1177/03063127251382558,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC13242528.1/PMC13242528.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC13242528/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/9d75a25283be26bff9e819b2ef54d8d1b402a2cbf78722ff960bb1ba7742601a.pdf,9d75a25283be26bff9e819b2ef54d8d1b402a2cbf78722ff960bb1ba7742601a,595589,2026-09-21,downloaded,200,
EPMC-PMC9193474,PMC9193474,"Skills, Satisfaction, and Future Recommendations for Salary and Benefit Negotiation Success Among Nutrition and Dietetics Professionals in the United States",,2022,,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC9193474.1/PMC9193474.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC9193474/,PubMed Central,cc by-nc,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/4c38beb0fbaf95d03522ef8ef5a9d1ba7509d779b040a621b77729b7625b75f4.pdf,4c38beb0fbaf95d03522ef8ef5a9d1ba7509d779b040a621b77729b7625b75f4,38329,2026-09-21,downloaded,200,
EPMC-PMC11702228,PMC11702228,Effect of negotiation skills training program on head nurses' knowledge and behavior.,"Moustafa HM, Hassan RM, Badran FM.",2025,10.1186/s12912-024-02581-w,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC11702228.1/PMC11702228.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11702228/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/0c7cddc1aca98a68fde4fac0fa3b4460cb70414f50482abcf7235274e16173c4.pdf,0c7cddc1aca98a68fde4fac0fa3b4460cb70414f50482abcf7235274e16173c4,892613,2026-09-21,downloaded,200,
EPMC-PMC11926674,PMC11926674,Use of real-world evidence in the Medicare Drug Price Negotiation Program: A checklist for the Centers for Medicare and Medicaid Services and manufacturers.,"Tunis SR, Shafrin J, Than KS, Whittington MD, Willke RJ, Bharmal M.",2025,10.1093/haschl/qxaf030,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC11926674.1/PMC11926674.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11926674/,PubMed Central,cc by-nc,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/872a322b4fc9cfd12e348c88757e639c76dcffd554f83106c07c8f3b0f79c92e.pdf,872a322b4fc9cfd12e348c88757e639c76dcffd554f83106c07c8f3b0f79c92e,1000726,2026-09-21,downloaded,200,
EPMC-PMC11991041,PMC11991041,Smartphone-Based Analysis for Early Detection of Aging Impact on Gait and Stair Negotiation: A Cross-Sectional Study.,"Hayek R, Brown RT, Gutman I, Baranes G, Springer S.",2025,10.3390/s25072310,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC11991041.1/PMC11991041.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11991041/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/e677a6949fbe7c227d2a00b7426226ecebfdb3684f5eae3c17bed762cae86b53.pdf,e677a6949fbe7c227d2a00b7426226ecebfdb3684f5eae3c17bed762cae86b53,2850345,2026-09-21,downloaded,200,
EPMC-PMC12369111,PMC12369111,In the aftermath of the adoption of the landmark Pandemic Accord: what are the strategic options for its effective implementation in Africa?,"Olu OO, Kyobe HB, Lubajo R, Petu A, Usman A, Maleghemi S, Kasolo FC.",2025,10.1186/s12992-025-01144-1,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12369111.1/PMC12369111.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12369111/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/4329ad009906ab0c02c9016fcfc4d76825252b928379785f8ce6dbe167397d83.pdf,4329ad009906ab0c02c9016fcfc4d76825252b928379785f8ce6dbe167397d83,731296,2026-09-21,downloaded,200,
EPMC-PMC12711877,PMC12711877,An intuitionistic fuzzy automated negotiation model for personalized and efficient shared decision-making.,"Lu P, Lu H, Wei Y, Dai B, Lin K, Wen S.",2025,10.1038/s41598-025-27633-2,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12711877.1/PMC12711877.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12711877/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/cca46560f946f64848ba1d14182117c05ef551a3572f25f1dd56134527b90ade.pdf,cca46560f946f64848ba1d14182117c05ef551a3572f25f1dd56134527b90ade,6684363,2026-09-21,downloaded,200,
