source_id,pmcid,title,authors,year,doi,query,pdf_url,landing_url,host_source,license,file_path,sha256,file_size_bytes,access_date,access_status,http_status,error
EPMC-PMC12732525,PMC12732525,Applications of Medical Mediation: A Systematic Review of Its Role in Healthcare Dispute Resolution and Bioethical Decision-Making.,"Lioupi O, Kostoulas P, Griva K, Billinis C, Tsiamis C.",2025,10.3390/healthcare13243235,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12732525.1/PMC12732525.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12732525/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/535c341f7b6e82d3d30618da4d0f8c509b9fd35f1ab21de9e889e7794308ece0.pdf,535c341f7b6e82d3d30618da4d0f8c509b9fd35f1ab21de9e889e7794308ece0,1091924,2026-09-23,downloaded,200,
EPMC-PMC12771020,PMC12771020,The Impact of Trust in Science on COVID-19 Vaccine Attitudes: Parallel Mediation Through Conspiracy Beliefs and General Vaccine Hesitancy.,"Kara S, Hatipoğlu SS, Arslanoğlu NZ, Erdoğan Z.",2025,10.5152/eurasianjmed.2025.251024,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12771020.1/PMC12771020.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12771020/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/cf505633f96db72d4294533b269e131fef2ba51e56e7c3593845aa70df3d9e17.pdf,cf505633f96db72d4294533b269e131fef2ba51e56e7c3593845aa70df3d9e17,329767,2026-09-23,downloaded,200,
EPMC-PMC12508250,PMC12508250,"RETRACTION: The Gut-Facial Aging Axis: A Two-Sample Mendelian Randomization and Mediation Analysis of Gut Microbiota, Gut Microbiota Metabolic Pathways, and Blood Metabolites.",,2025,10.1111/srt.70264,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12508250.1/PMC12508250.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12508250/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/91a1066040eed96258fd6f029ddac177f8c997b0842679f17c7bdd7805fef3ef.pdf,91a1066040eed96258fd6f029ddac177f8c997b0842679f17c7bdd7805fef3ef,86866,2026-09-23,downloaded,200,
EPMC-PMC12434132,PMC12434132,Chain-mediated pathways of adults socioeconomic status affecting physical fitness in Macao: the role of motor skills and moderate to vigorous physical activity.,"Li M, Gao Y, Zhang Y, He J, Chen X, Zhang H, Pan X, Jiang L, Hu H.",2025,10.3389/fpubh.2025.1652474,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12434132.1/PMC12434132.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12434132/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/4ed7dbd45f3ec42cebd0210c7bb579abb2feb2ff6ee008149a2036c6577c8490.pdf,4ed7dbd45f3ec42cebd0210c7bb579abb2feb2ff6ee008149a2036c6577c8490,406353,2026-09-23,downloaded,200,
EPMC-PMC12659925,PMC12659925,"Compromise, coercion, and delay: best interests decision-making in mediation of paediatric medical treatment disputes.","Lindsey J, Francis G.",2025,10.1093/medlaw/fwaf041,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12659925.1/PMC12659925.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12659925/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/78c826d9069b407caade2282de7b2119b345a1c723b23c5ec5e9ce756869f942.pdf,78c826d9069b407caade2282de7b2119b345a1c723b23c5ec5e9ce756869f942,1217987,2026-09-23,downloaded,200,
EPMC-PMC12675256,PMC12675256,Identity leadership and employees' creative performance: a serial mediation model of relational energy and organizational embeddedness.,"Jung KB, Kang SW, Choi SB.",2025,10.3389/fpsyg.2025.1581776,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12675256.1/PMC12675256.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12675256/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/3f157146e8ec88905d8e068e956a2da47657b36225f14008c83c641da8ea63d7.pdf,3f157146e8ec88905d8e068e956a2da47657b36225f14008c83c641da8ea63d7,662593,2026-09-23,downloaded,200,
EPMC-PMC12801919,PMC12801919,The mediation effects of moral resilience on the relationship between hospital ethical climate and work engagement among nurses: a cross-sectional study.,"Zhang W, Zhang J, Wang J, Zhang Q, Wu X.",2025,10.1186/s12912-025-04216-0,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12801919.1/PMC12801919.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12801919/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/ce1b1e9c4ea349a5315d87485c3fc8af1cc0d25b520d5553326e236fd9052f8a.pdf,ce1b1e9c4ea349a5315d87485c3fc8af1cc0d25b520d5553326e236fd9052f8a,1190069,2026-09-23,downloaded,200,
EPMC-PMC12725050,PMC12725050,Challenges of mediation analysis in a national sample of brain bank donors,"Keller S, Powell W, George G, Buckingham W, Kind A.",2025,,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12725050.1/PMC12725050.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12725050/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/88b34ebd363761fb8add86457270b2d3175281c726497a152698f6b6b3b1f52d.pdf,88b34ebd363761fb8add86457270b2d3175281c726497a152698f6b6b3b1f52d,1443241,2026-09-23,downloaded,200,
EPMC-PMC12837726,PMC12837726,Role of Circulating Lipids in Mediating the Diabetogenic Effect of Obesity.,"Wang Y, Fang Y, Charchar FJ, Drummond GR, Sobey CG.",2025,10.3390/biomedicines14010011,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12837726.1/PMC12837726.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12837726/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/223e3474bc473a23d710235daf847c57a0e10c858f2016e770082647d120a8b9.pdf,223e3474bc473a23d710235daf847c57a0e10c858f2016e770082647d120a8b9,3146294,2026-09-23,downloaded,200,
EPMC-PMC12748452,PMC12748452,CXCL10 promotes non-small cell lung cancer (NSCLC) progression by modulating the phosphate to urate ratio (PUR).,"Zhang Y, Li Q.",2025,10.1007/s12672-025-04151-1,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12748452.1/PMC12748452.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12748452/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/26aca3cb78c6e4eb3719522b5daa534e24d94720d5fb215d99a326a2888f43e2.pdf,26aca3cb78c6e4eb3719522b5daa534e24d94720d5fb215d99a326a2888f43e2,1370201,2026-09-23,downloaded,200,
EPMC-PMC12796086,PMC12796086,Uncovering the mediating role of CSF metabolites in the gut microbiota-glioblastoma axis via causal mediation analysis.,"Gao YZ, Zhang Y, Li C, Dong L, Zhang Z.",2025,10.1007/s12672-025-04290-5,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12796086.1/PMC12796086.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12796086/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/f07a84a532485a5000f573a76a3111712912a0974aaf2f7f07b9350c7885e484.pdf,f07a84a532485a5000f573a76a3111712912a0974aaf2f7f07b9350c7885e484,1379195,2026-09-23,downloaded,200,
EPMC-PMC12380748,PMC12380748,The impact of electronic device use on learning quality in young children: the mediating role of executive function and the moderating role of parental mediation.,"Qu F, He S, Yu F, Gu C.",2025,10.3389/fpubh.2025.1609878,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12380748.1/PMC12380748.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12380748/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/77bcd5781f0fde0e89becc38e166fea471d03bcd0a3148ce0dee813f4f4b9cbb.pdf,77bcd5781f0fde0e89becc38e166fea471d03bcd0a3148ce0dee813f4f4b9cbb,452188,2026-09-23,downloaded,200,
EPMC-PMC12552895,PMC12552895,Cardiovascular disease as a mediator in the relationship between lifestyle risk factors and cognitive outcomes: a scoping review.,"Hensel ALJ, Chan T, Ahmed R, Rasaputra P, Skidmore B, Luo H, Vetrano DL, Edwards JD, Crawshaw J, Parry M, Knoefel F, Xu Y, Magalhaes S, Lau WCY, Fisher S, Julien AM, Hunter L, Bezzina KA, Boczar KE, Manuel DG, Frank AR, Thavorn K, Hsu A.",2025,10.1002/alz.70843,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12552895.1/PMC12552895.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12552895/,PubMed Central,cc by-nc,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/b0c8cb4a0a2e4f58686f817e5302998ad6e4e0b85a6b25f5517f44802c44acfb.pdf,b0c8cb4a0a2e4f58686f817e5302998ad6e4e0b85a6b25f5517f44802c44acfb,694731,2026-09-23,downloaded,200,
EPMC-PMC12982681,PMC12982681,Visual acuity and motor outcomes in very low birthweight adults: Mediation or shared aetiology?,Tsalacopoulos N.,2026,10.1111/dmcn.16495,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12982681.1/PMC12982681.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12982681/,PubMed Central,cc by-nc,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/045191f8ea1c9a1f4299304f3325ff852afd6d78bcfe151a276374db9567abfa.pdf,045191f8ea1c9a1f4299304f3325ff852afd6d78bcfe151a276374db9567abfa,80670,2026-09-23,downloaded,200,
EPMC-PMC12436757,PMC12436757,Exploring the impact of early emotional abuse on eating disorder psychopathology: a multiple mediation analysis,"Barone E, Carfagno M, Patriciello G, Monteleone A.",2025,,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12436757.1/PMC12436757.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12436757/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/b03ee4d32331591dffae925c09d45ed17faa4c96704f7cdcb3c69c115576460d.pdf,b03ee4d32331591dffae925c09d45ed17faa4c96704f7cdcb3c69c115576460d,395595,2026-09-23,downloaded,200,
EPMC-PMC12438753,PMC12438753,Antidepressant effect of ketamine unrelated to dissociation: Results from an exploratory mediation analysis of the KET01-02 study,"Arvastson L, Papanastasiou E, Schmid K, Damyanova A, Glas A, Strote C, Eulenburg C, Gehrlach D, Maiboe K, Eriksson H.",2025,,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12438753.1/PMC12438753.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12438753/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/ff8abb552a91764c86c1394f8e54978f7a8b777f16a114de08c86db58fdeeca8.pdf,ff8abb552a91764c86c1394f8e54978f7a8b777f16a114de08c86db58fdeeca8,141064,2026-09-23,downloaded,200,
EPMC-PMC12751512,PMC12751512,Temporal and subgroup disparities in mediation effects on cardiovascular outcomes with liraglutide and semaglutide: a post-hoc analysis of LEADER and SUSTAIN-6 trials.,"Peng ZY, Lee YH, Ou HT, Kuo S.",2025,10.1186/s12933-025-03007-w,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12751512.1/PMC12751512.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12751512/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/51d55dc434986c15682f3926a51526396e4035f187fd8677d4640b80a4d227aa.pdf,51d55dc434986c15682f3926a51526396e4035f187fd8677d4640b80a4d227aa,1138866,2026-09-23,downloaded,200,
EPMC-PMC12755239,PMC12755239,Correction: The poetry of senses: exploring semantic mediation in timbre-aroma correspondences.,Zacharakis A.,2025,10.3389/fpsyg.2025.1744050,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12755239.1/PMC12755239.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12755239/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/93300e47ab269798c59bdbc8a6c42e4f211d7daf5f4f352c69ff60782c8e2366.pdf,93300e47ab269798c59bdbc8a6c42e4f211d7daf5f4f352c69ff60782c8e2366,637091,2026-09-23,downloaded,200,
EPMC-PMC12696898,PMC12696898,Associations between cyberbullying victimization and cyberbullying: a three-wave longitudinal moderated mediation model.,"Wu J, Gao Y, Xiao Q, Hao Q, Liu Z.",2025,10.1186/s40359-025-03362-z,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12696898.1/PMC12696898.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12696898/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/e195c0098148de6d93e471007a1b303b62c47644a74d71eddc0b781bc8e68bd3.pdf,e195c0098148de6d93e471007a1b303b62c47644a74d71eddc0b781bc8e68bd3,1057593,2026-09-23,downloaded,200,
EPMC-PMC12797608,PMC12797608,Academic stress and online learning engagement in medical students: the parallel mediating roles of sleep quality and positive academic emotions.,"He L, Li W, Zhang Y, Wang J, Yu Y, Li S, Liu B, Tian J.",2025,10.1186/s12909-025-08369-z,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12797608.1/PMC12797608.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12797608/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/b5ee240f7976b8b2f459a503188fda8a40532fe704152bfecf1be5ed25b32ee2.pdf,b5ee240f7976b8b2f459a503188fda8a40532fe704152bfecf1be5ed25b32ee2,1538383,2026-09-23,downloaded,200,
EPMC-PMC12369196,PMC12369196,The influence of physical activity on emotional management ability in college students: a chain mediating role of psychological resilience and health literacy.,"Liu Q, Zhu WD, Lou H, Zhang DY, Mu FZ, Zhang XY, Li YH, Zhang WH, He MH, Wang JA, Li CX, Li HY, Zhou N, Zhang Y, Wang W, Wang XY, Lu BC, Han SS, Li YX, Zhang YS, Xu LL, Qian YY, Ding L, Xu CY, Li H, Feng S, Zhou BW, Sun JG, Yang LL, Wei Y, Li B.",2025,10.1186/s12889-025-24252-4,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12369196.1/PMC12369196.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12369196/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/13623055ed2d588b50df6057c2f5e314ef372595ea231a5cf3b0191d8405e6eb.pdf,13623055ed2d588b50df6057c2f5e314ef372595ea231a5cf3b0191d8405e6eb,1791706,2026-09-23,downloaded,200,
EPMC-PMC12616862,PMC12616862,How sport participation affects older adults' health-chain mediation based on intergenerational support and digital divide.,"Zheng JY, Li ZW, Liu MD, Sun M.",2025,10.3389/fpubh.2025.1693987,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12616862.1/PMC12616862.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12616862/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/a189a2d8a21ef4c0f81047410b049fde2bb7b8d68d3d7ce578df2c2f33bd14f4.pdf,a189a2d8a21ef4c0f81047410b049fde2bb7b8d68d3d7ce578df2c2f33bd14f4,459466,2026-09-23,downloaded,200,
EPMC-PMC12825918,PMC12825918,"Letter to the editor: ""Mediation effect of healthy lifestyles on the association of socioeconomic status with mortality among US cancer survivors: a population-based cohort study"".","Shi X, Zhang P.",2026,10.1097/js9.0000000000003344,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12825918.1/PMC12825918.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12825918/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/cd676093565badb5b51c8f0c5f4c060cfcfbfe5b774a6151ccd07bcd000e723d.pdf,cd676093565badb5b51c8f0c5f4c060cfcfbfe5b774a6151ccd07bcd000e723d,100853,2026-09-23,downloaded,200,
EPMC-PMC12481273,PMC12481273,"Potential causal effect of SLE on osteoporosis, and the mediation effect: a Mendelian randomisation study.","Wang Z, Yang J, Shi Q, Liu B, Liang Y, Zhou Y, Li G.",2025,10.1136/lupus-2025-001735,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),,https://pmc.ncbi.nlm.nih.gov/articles/PMC12481273/,PubMed Central,cc by-nc,,,,2026-09-23,failed,,"ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
EPMC-PMC12732081,PMC12732081,"Moderated Mediation in Problematic Digital Gaming Among Adolescents: Self-Esteem, Social Anxiety, Self-Concealment, and Sensation Seeking.","Yayla İE, Yayla İE, Makas S, Koçak L, Yıldırım M, Dombak K.",2025,10.3390/children12121683,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12732081.1/PMC12732081.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12732081/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/0f092b64ad6600e8c9dfc50943485e01b76f07dcbe6b2f0fb9497395bc0a9912.pdf,0f092b64ad6600e8c9dfc50943485e01b76f07dcbe6b2f0fb9497395bc0a9912,1146321,2026-09-23,downloaded,200,
EPMC-PMC12756899,PMC12756899,A moderated multilevel multiple mediation model of the effect of class teacher communication style on adolescents' school adjustment: the roles of basic psychological needs and psychological &lt;i&gt;suzhi&lt;/i&gt;.,"Dong S, Wu J.",2025,10.3389/fpsyg.2025.1678864,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12756899.1/PMC12756899.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12756899/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/a2681b770f580e130de1871b4b07450350959a615af9d4605da387602812eb00.pdf,a2681b770f580e130de1871b4b07450350959a615af9d4605da387602812eb00,2341503,2026-09-23,downloaded,200,
EPMC-PMC12643734,PMC12643734,"Causal insights into immune cell profiles, plasma metabolites, and bladder cancer: A Mendelian randomization approach.","Yang J, Xu Z, Tao B, Zhao Y, Ma Y, Niu Y, He Y, Wu J, Wang L, Zhong Z.",2025,10.1097/md.0000000000046062,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12643734.1/PMC12643734.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12643734/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/438a841e516048474c4f5a30c86b33ecbd4902d24db87e3d51329973c20fd4cd.pdf,438a841e516048474c4f5a30c86b33ecbd4902d24db87e3d51329973c20fd4cd,1567956,2026-09-23,downloaded,200,
EPMC-PMC12634474,PMC12634474,Assessing the Impact of Waiting Time on Triage Color Code Assignment and One-Year Mortality in the Emergency Department: A Causal Mediation Analysis.,"Nurchis MC, Covino M, Savoia C, Altamura G, Cambieri A, Giubbini G, Vetrugno G, Cesare M, Cocchieri A, Franceschi F, Ricciardi W, Damiani G.",2025,10.1002/hsr2.71520,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12634474.1/PMC12634474.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12634474/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/eb0c29d0914cdf6501e3e258abe23d90ce1d569060676bbc3470ee930c879aed.pdf,eb0c29d0914cdf6501e3e258abe23d90ce1d569060676bbc3470ee930c879aed,461961,2026-09-23,downloaded,200,
EPMC-PMC12568561,PMC12568561,Impact mechanism of inclusive leadership on employees' workplace wellbeing in service enterprises: a chain mediation model of relational identification and job embeddedness.,Yang Z.,2025,10.3389/fpsyg.2025.1679002,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12568561.1/PMC12568561.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12568561/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/92a21bd53c7b4dab516e346c8d730f4c22b56f57a5b4e55ed8a80b37b847e0c6.pdf,92a21bd53c7b4dab516e346c8d730f4c22b56f57a5b4e55ed8a80b37b847e0c6,861855,2026-09-23,downloaded,200,
